platform,komentar,timestamp,sentimen
twitter,"Beliau beneran guru TIK, sabar dan mengayomi.  EH ABANG BELUM DIVING DM. (lalai)",2024-11-24T17:02:56.000Z,positif
twitter,"Sebagai seorang guru, Molla Gürani dikenal dengan metode pengajarannya yang unik. Beliau tidak segan memberikan hukuman tegas namun mendidik ketika Al-Fatih kecil lalai dalam belajar. Hal ini menunjukkan komitmennya dalam membentuk karakter sang sultan masa depan.",2024-11-24T08:16:50.000Z,negatif
twitter,Siap besok lebih lalai buk guru. ,2024-11-20T11:20:58.000Z,positif
twitter,"Saya udah nebak ortu korban akan minta pertanggung jawaban ke pihak sekolah, terutama wali kelas / guru yg sedang mengajar di jam itu karena lalai atau tidak bisa memberikan keamanan terhadap siswa ( ini jika ada korban).
 2.) Orang tua siswa akan melaporkan ke  next=>>",2024-11-18T16:46:26.000Z,positif
twitter,Anak sekolah kalau di ajari bela diri harus di kontrol gurunya....harus brani buka laporan anak lain kalau kemampuan beladirinya di salah gunakan ....dan bertanggung jawab atas kejadian seperti ini....guru bepa dirinya lalai dan harus di hukum juga....,2024-11-18T15:45:06.000Z,positif
twitter,Ini akibat kelalaian guru. Bagaimana guru tidak lalai kalau menegur saja guru masuk penjara ... Ini akibatnya,2024-11-18T14:09:37.000Z,positif
twitter,"Serba salah jd guru. Melerai diadukan org tua. Gak dilerai, dianggap lalai ",2024-11-18T05:21:54.000Z,positif
twitter,"Kita orang awam, tahu apa itu halal-haram dah cukup, alhamdulillah. 

Ada org halal-haram pun tak tahu, tak peduli & lalai.

Tapi kalau tahu lebih, bonus. Nak belajar, lagi bagus

Yg tak bagus, taksub guru. Dah mcm org gila aku tgk.",2024-11-11T09:47:10.000Z,positif
twitter,"Guru dianggap lalai dilaporin polisi…. 
Klo tua anak ini kira2 bisa disebut lalai gak dgn membiarkan si anak membahayakan diri sendiri dan org lain?
@CCICPolri
  @DivHumas_Polri",2024-11-08T13:55:34.000Z,positif
twitter,"Bisa jd keluarga juga lalai sampai anak kutuan sebanyak itu, tapi guru jg harus konfirmasi, bagaimanapun itu anak orang ga bisa asal ambil tindakan",2024-11-07T23:02:00.000Z,positif
twitter,"Anjirr kalau udah segini banyaknya aku gabisa salahin guru
Ortunya lalai",2024-11-07T16:42:08.000Z,positif
twitter,"Skrg rambutnya bagus dan ga kutuan lg. 
Tp yg dilakukan guru ini salah, dia menghancurkan mental anak dgn melalukan gundul paksa di sekolah diliat temen2nya. 
Orangtuanya juga lalai, ga merhatiin anaknya sampe punya sarang kutu di kepalanya.",2024-11-07T13:37:16.000Z,positif
twitter,"Kedua belah pihak salah sih.
Pihak guru gk ada konfirmasi dulu, main tindak sendiri.
Pihak orang tua lalai, alias gk becus urus anak. apa gk pernah sisirin rambut anak nya, ini kutu parasit kalo di biarin bisa masuk ke lapisan kulit loh bahaya!.",2024-11-07T10:21:29.000Z,positif
twitter,"banyak aduan dr murid lain paling, ya tanyain ke ortunya itu anak bisa kutuan gk pernah diajarin keramas apa gimana
ortunya lalai kah? masa kebersihan aja sampe guru yg ngurus",2024-11-06T13:47:35.000Z,positif
twitter,"sebenarnya ditengah dilema, tindakan guru juga kurang tepat, meskipun orang tua juga sudah pasti lalai. Anak dengan kutu segitu banyaknya harus mendapatkan perhatian dari orang tua, tapi guru gak ada haknya sampai begitu. Sumpah gak tega banget sama anaknya",2024-11-06T10:17:02.000Z,positif
twitter,"""Guru adalah orang tua di sekolah""
artinya, guru juga lalai mengamati tumbuh kembang anak ",2024-11-05T22:36:29.000Z,positif
twitter,"Nah pointnya posisi guru nya serba salah mas, resikonya tinggal pilih antar murid, orang tua murid, atau guru yng salah, jadi solusinya apa buat handle anak yng bermasalah? Gurunya tegur, gurunya beresiko, tidak tegur, guru dianggap lalai dalam mendidik",2024-11-04T12:57:14.000Z,positif
twitter,"Dilema guru saat ini, murid di tegur Krn berbuat kesalahan di laporkan oleh orang tua murid kepolisi, tdk di tegur Krn berbuat kesalahan akan di laporkan pula oleh Orang tua murid karena lalai. Kupret. !",2024-11-04T12:45:26.000Z,positif
twitter,Guru di barat pun masih berani negur ama ngeluarin siswa yang lalai kayaknya. Kitanya aja mah yang... ,2024-11-03T09:25:18.000Z,positif
twitter,wh-what gemeter ditanya ibu guru. sejujurnya masih lalai buat hari ini kalo bonding dulu sama artisnya boleh ga?,2024-11-02T13:28:09.000Z,positif
twitter,"Ditegur nanti malah dipolisikan, kalo gak ditegur, nanti pas bocah itu jatuh & kepalanya pecah, eh sang guru dilaporkan polisi juga karna di anggap lalai.. Kocak emang negri ini..",2024-11-01T14:29:59.000Z,positif
twitter,"Serba salah jadi guru jaman now. Negur anak = dizalimi pihak keluarga; ga negur = lalai menjaga lingkungan sekolah. Kalo ada korban bully, para guru lagi yg selalu disalahkan :(((",2024-11-01T11:16:14.000Z,positif
twitter,"Siswanya berkelahi sampek ngak sadar guru lagi yang di salahin gara"" lalai.. wes mbuh angel e dadi guru bayaran ra sepiro resiko ra kiro""",2024-11-01T08:31:58.000Z,positif
twitter,"Nnt kalo siswa itu jatoh, guru juga yang kena. Katanya lalai dalam kontrol siswa.

Ancen guru iku kerjoan paling asu. Gaji gk sepiro dituntut dadi malaikat sak nabine.",2024-10-31T13:31:14.000Z,positif
twitter,"Nek guru olahraga ngerine kita ngasih intruksi A, dia tbtb melakukan gerakan R lalu cedera, eh kita dianggap lalai dan kena pasal",2024-10-30T14:19:13.000Z,positif
twitter,"Dari kecil kita memang harus diajarin konsekuensi dr setiap tindakan kita. Jk krn lalai terus ga bs kerjakan pr yaudah siap2 kena hukuman. Biar bs berubah. Jk dibantu terus apalagi ortu nyari alasan ke guru, anak bisa merasa ga apa2 nanti ortu bantu dan ga bertanggungjawab",2024-10-30T11:07:26.000Z,positif
twitter,"Sekarang ko jadi rumit ya 
Ada murid berkelahi, guru melerai disalahkan. 
Tidak melerai, juga disalahkan karena dikatakan lalai dan abai.
Jadi harusnya bagaimana?",2024-10-30T02:20:04.000Z,positif
twitter,"Ciri2 orang tua yang malas mendidik anaknya dengan alasan kesibukan kerja, dan melimpahkan seluruh tanggung jawab pendidikan ke guru di sekolah adalah contoh orang tua yang sangat lalai",2024-10-22T06:07:07.000Z,positif
twitter,"Titip pak, mohon :
1. Hapus zonasi
2. Berlakukan lagi UN/UNAS klo perlu EBTANAS
3. MoU dgn kepolisian utk tdk proses hukum guru yg dsiplinkn siswa
4. Sanksi utk pihak pendidik yg abai/lalai thd bullying
5. Hentikan kurikulum merdeka blajar yg sdh terbukti gagal naikkan skor PISA",2024-10-22T00:54:08.000Z,positif
twitter,"aku punya temen yg pas kuliahnya magang di sekolah sma kami dulu. dia cerita, kurikulum yg baru tuh ngebuat guru sulit, tp juga ngebuat siswa lalai dan santai. nilai udah pada ditetapin, tinggal copas ke raport. gak ada yg namanya persaingan, kelas unggulan, ranking dll ",2024-10-21T08:28:26.000Z,positif
twitter,"Bismillah…. Yaa Allah. 
Berikanlah PetunjukMu untuk setiap Insan dari Bangsa Indonesia.

Ampunilah mereka, para Pemimpin yang lalai memegang amanahMu di Bumi Indonesia. 

Bukanlah pintu bagi setiap Insan, Menjadi Guru di Masa Kebangunan Indonesia. 

Amien YrA.",2024-10-20T17:43:01.000Z,positif
twitter,Ini mah emang dari sd orang tua dan guru nya yang lalai….,2024-10-20T06:19:49.000Z,positif
twitter,Kalaupun ada anak yg gk bisa baca tulis salahkan guru dan orang tua lalai ngontrol pendidikan anaknya.,2024-10-17T05:43:56.000Z,positif
twitter,"Anak saya sekolah swasta. Guru2nya usianya muda2, lebih muda dari saya. Saya merasakan peran guru di sekolah lebih ke mengajar bukan mendidik. Pendisiplinan di sekolah spt kurang. PR lalai dikerjakan masih dikasi waktu. Upacara gak pake topi, dasi, gak dapet hukuman",2024-10-13T04:35:21.000Z,negatif
twitter,"*Gaji Guru Honorer Sudah 2 Bulan Untuk KJM dan Pokok Belum Dibayar, Dindik Banten Diduga Lalai*

https://cilangkahannewschannel.com/gaji-guru-honorer-sudah-2-bulan-untuk-kjm-dan-pokok-belum-dibayar-dindik-banten-diduga-lalai/…

LIAT NI NYEDD GAJI GURU HONORER BELUM DIBAYAR 2 BULAN JINKK LO PIKIR KITA2 KAGAK BUTUH DUIT NYET",2024-10-11T07:54:20.000Z,positif
twitter,"Ortu & siswa banyak juga yg terlena dikasih sekolah gratis, pasti naik kelas & lulus jadinya pada lalai sama tanggung jawab, guru nya jadi kena bulan2an ortu, aturan & kurikulum pemerintah. Lulus nilai rendah, nganggur, nikah & lahiran pake BPJS gratis, dst, jadinya miris bang",2024-10-10T10:14:53.000Z,positif
twitter,"Pecat dan hukum seberat2nya pelaku pelecehan thd anak... terutama guru yg harusnya jd teladan dan pembimbing malah jd perusak!

Dah g ada lagi tempat yg aman untuk anak2 baik di duma maupun di real life 

Orang tua jgn lalai mengawasi anak2nya
#OpChildSafety",2024-10-08T01:50:54.000Z,positif
twitter,"guru TK/SD menurutku emg harusnya S2 karena pendidikan dasar itu holistik dan membentuk karakter, susah kalo di tahap S1 apalagi dituntut materi ini itu.
yak kalo ortunya woke sih gampang ya ngajarinnya, tapi masalahnya di kita nih bnyk ortu yg gak aware dan kdg lalai jg  https://x.com/irwndfrry/stat/irwndfrry/status/1838784499934728436…",2024-09-25T07:28:10.000Z,positif
twitter,"Pernah digampar guru bahasa indonesia, semua cowo sekelas pada digamparin karna bercanda pas sholat/lalai sholat yaa lupa wkwkwkkwk",2024-09-24T17:47:57.000Z,positif
twitter,"THP guru tuh gede kok (tapi yg pns sertifikasi), cuma buat ngejar syarat2nya yg ribet bikin lalai ke siswa",2024-09-24T14:41:12.000Z,positif
twitter,Diam diam dan diam cukupla diri jadi guru dan pahlawan .. Musnahkan haq batin dari KeAKUan nyatanya hanya hamba  tunduk ku lalai terbang tapi ribut .. siapa lagi kalau bukan yang musuh itu diri sendiri ,2024-09-24T14:18:39.000Z,positif
twitter,"Hai aku juga guru smp. Jujur capek banget. Kadang ngerasa gagal jadi guru, sekelas anak smp pun gatau perkalian atau pembagian menurun. Blm lagi orangtua yg suka menyalahkan guru bahkan untuk hal yg sepele. Anak juga tidak boleh disalahkan kalau lalai mengerjakan tugas. I'm done",2024-09-24T04:46:36.000Z,positif
twitter,"tiba2 kepikiran, dulu waktu sekolah kalo ada yg telat alasannya ""jalanannya macet"" pasti sama guru dicounter ""kenapa ga berangkat lebih awal?"" padahal kalo dipikir sekarang itu pemerintah lalai sama tata kota, fasum, dan kualitas pendidikan sampe ada yg sekolahnya jauh dari rumah",2024-09-17T05:29:44.000Z,positif
twitter,bu guru kasih tugas tambahan ya erisha biar ga lalai ngerpnya,2024-09-15T19:09:11.000Z,netral
twitter,"Aku balik dan minta penjelasan malah disangkal terus tbtb nanya perkejaanmu apa mbak? Aku jawab ""guru dok"" oh pantes. Kek hah? Apa urgensinya? Yang aku butuhin sekedar konfirmasi atau mungkin perkataan maaf karena lalai. ",2024-09-14T23:28:43.000Z,positif
twitter,"guru dan kepala sekolahnya dilaporkan juga dong
karena lalai menjaga murid saat jam pelajaran",2024-09-14T00:56:42.000Z,positif
twitter,"gurunya mohon di periksa juga ini pak 
@ahriesonta
 biar dia tau rasana di dalam sel..untuk guru pidanakan dengan alasan lalai dalam mendidik siswanya
orang tuanya di pidanakan juga karena alasan lalai mendidik anak",2024-09-12T13:17:57.000Z,positif
twitter,"Sudahlah pak. UN ga layak, secara hukum pun sdh ga masuk

Dalam putusannya, MA menyatakan pemerintah dianggap telah lalai dalam meningkatkan kualitas guru, baik sarana maupun prasarana,

https://news.detik.com/berita/d-3354785/penghapusan-ujian-nasional-sesuai-putusan-ma-7-tahun-silam…",2024-09-08T23:07:19.000Z,netral
twitter,"Pas bahas ini sama anak2, lumayan susah ya. Karna anak2 ga akrab sama kata ""wibawa"". Tp bagusnya ada poin ttg jgn bercanda berlebihan krn bs bikin lalai. Ini relate bgt kl di kelas, mereka becanda2 kelewatan, pasti jd lalai&ga perhatiin bu guru",2024-09-05T13:36:27.000Z,positif
twitter,"Berita kasus guru yang lalai sama murid nya anak murid nya kecelakaan karena kelalaian wali kelas nya jatuh dari meja sampai tangan anak itu patah kasian sekali, anehnya lagi gurunya tidak ada rasa tanggung jawab sampai anak itu tidak bisa lagi sekolah mengikuti pelajaran",2024-08-31T12:31:40.000Z,positif
twitter,Maaf aq lalai guru ,2024-08-19T13:24:23.000Z,positif
twitter,"Yg lalai sih orang tuanya,lebih2 kakek neneknya juga padahal seorang guru harusnya bisa lebih tau luka lebam kek gitu masak iya karena jatuh, jatuh tuh lukany lecet2 huuuffttt ",2024-08-16T08:58:57.000Z,positif
twitter,"Rindu kajian di blok-M, rindu suasana majelis ilmu. Duduk dan menunduk, mendengar nasehat2 dr para guru. Lisan2 tulus yng mengetuk pintu hati yg terkadang lalai. ",2024-08-13T09:00:33.000Z,negatif
twitter,"Keinginan jokowi yang ingin diwujudkan oleh presiden2 selanjutnya
jokowi sendiri lalai
1. sekolah2 banyak yang ambruk
2. guru honorer masih aja digaji 250rb perbulan / tidak digaji
3. anak sekolah dikasih kondom
4. banyak anak sekolah lewat jembatan ambruk dan naik perahu
ngibul",2024-08-12T19:59:22.000Z,positif
twitter,"Orang yg kita segani (kyai, guru, dll) terkadang melakukan kesalahan yang sering dilakukan manusia pada umumnya

Doktrin tersebut sudah beberapa kali disalah gunakan oleh beberapa oknum, doktrin tersebut seakan mendewakan beberapa pimpinan pondok yg bisa membuat mereka lalai.",2024-08-12T17:39:09.000Z,positif
twitter,"Lagian guru udah gajinya kecil, mau aja jadi pembela sekolah sampai ngorbanin dan ngintimidasi murid anjir. Itu duit murid lu diambil dia ngeluh ya wajar, ni guru ikut makan duitnya nih jangan-jangan. Gara-gara pemerintah lalai jadi ada oknum guri mental miskin anjir",2024-08-11T22:43:22.000Z,positif
twitter,"Oknum Guru PAUD Diganjar 9 Bulan Penjara, Hakim Nilai Terdakwa Lalai dan Akibatkan Murid Luka Berat https://banjarmasin.tribunnews.com/2024/08/07/oknum-guru-paud-diganjar-9-bulan-penjara-hakim-terdakwa-lalai-dan-akibatkan-murid-luka-berat… lewat 
@banjarmasinpost",2024-08-08T00:46:47.000Z,netral
twitter,"BREAKING NEWS - Guru PAUD di Banjarmasin Divonis 9 Bulan Penjara, Dinyatakan Bersalah Karena Lalai https://banjarmasin.tribunnews.com/2024/08/07/breaking-news-guru-paud-di-banjarmasin-divonis-9-bulan-penjara-dinyatakan-bersalah-karena-lalai… lewat 
@banjarmasinpost",2024-08-07T07:16:34.000Z,netral
twitter,"1 shofar 4 tahun lalu, adalah shofar kelabu.
Shofar yg penuh dg tangis sendu,
Memaksa rela dan ikhlas atas kepergian sang guru.

Kukutip sebuah dawuh beliau yg masih sering menamparku saat aku lalai nderes sebab sibuk dg hal lain selain hafalanku.",2024-08-06T12:17:14.000Z,positif
twitter,"Sajak_ku✍︎

guru terbaik dari kelalaian di hati, lalai dari apa yang membuatmu mengejarnya,menggapainya, memperjuangkannya. Sesekali sampulnya melambai-lambai namun apalah daya hati t'lah teralikan pandangannya oleh para pesaing yang indah dirupa, muda di endus.

kembalilah..",2024-08-06T03:48:52.000Z,positif
twitter,Kalau lalai dimarahin bu guru.,2024-08-04T10:52:09.000Z,positif
twitter,"Jangan diem aja bu bakar donk sekolahnya luapin emosinya karena itu mereka udah jahat banget, semua guru disana harus bertanggung jawab karena lalai bakar ",2024-08-01T04:43:50.000Z,positif
twitter,"Amal dan dosa jariah juga, mbak
Waktu MDA dulu guru gua pernah cerita tantang anak yang nyeret orang tuanya ke neraka.
Kisahnya itu si ortu alih ibadah dan pekerja keras tapi dia lalai sama si anak, si anak tumbuh tanpa didikan agama. Di hari pembalasan ortu masuh surga and -c- https://x.com/postsbyfar/sta/postsbyfar/status/1817455313572008389…",2024-07-29T09:13:04.000Z,positif
twitter,"Beginilah kebanyakan manusia… Akan semakin kuat berpegang kepada allah Manakala mendapat ujian musibah, tapi Kebanyakan manusia lalai kepada allah Ketika mendapat ujian nikmat… // Guru zaini bin Abdul Ghanni  
- Abah Guru Sekumpul - #quotes",2024-07-29T05:01:51.000Z,netral
twitter,"Maaf lalai membuka akun ini ya, ternyata jadi guru full time capek banget.. ",2024-07-28T00:54:56.000Z,positif
twitter,Disetrap bu guru bikoz lalai,2024-07-27T10:13:24.000Z,positif
twitter,"Lht krkter adek jg,klo pndiem,ga jahil,trus lalai bikin slh dikeras fisik ya patutlah komplain.Tpi klo adknya dsr aktif,trus bikin slh yg lumayan bikin grget guru,ga jg pansos kali klo cuma dicubit doang.Asal maen fsiknya ga di indra snsitif,sprti mata,ulu hti,payudara & kemaluan",2024-07-26T05:34:44.000Z,positif
twitter,HUFT aku lalai ngerjain PR qrt random bu guru,2024-07-22T13:55:23.000Z,positif
twitter,"Batas usia pensiun guru yang fungsional dan non fungsional ini udah lama berbeda kan bukan ujug ujug gegara permen 1 2023 kan? emang lalai aja itu BKD nya berarti. Pfftt ""politisi menawarkan untuk membantu pelunasan"" apa coba kalo bukan solusi jangka pendek? ",2024-07-20T02:40:09.000Z,positif
twitter,jangan sampe guru kelas yg jd tersangka karena lalai mengawasi murid,2024-07-09T13:50:02.000Z,positif
twitter,"Dua guru ditetapkan sebagai tersangka kasus terbakarnya siswi SD di Pariaman, Sumatra Barat. Kedua guru tersebut dianggap lalai. Sementara pembakar masih di bawah umur diserahkan ke orang tuanya. NNN
 
#iNews #iNewsToday #Guru #Sumbar #Pariaman #SumatraBarat",2024-07-09T06:39:32.000Z,netral
twitter,"Siswa Tewas Diduga Dibakar Teman, 2 Guru SD Jadi Tersangka Karena Lalai",2024-07-09T04:47:13.000Z,netral
twitter,"Kasus Anak SD di Padang Tewas Terbakar, 2 Guru Ditetapkan Tersangka Akibat Lalai",2024-07-08T17:04:05.000Z,netral
twitter,"Yang salah/lalai ya Dinasdik, lah? Kenapa tidak memberi SK pensiun??

Akibatnya Bu guru masih kerja di usia pensiun. Jadi, wajar masih terima gaji.",2024-07-06T05:37:00.000Z,positif
twitter,"Syukurlah.

Padahal yg lalai itu orang BKD nya. Si guru udah mengajukan berkas eh malah di anggurin.
Nga ada info maupun kejelasan.
Pada sibuk main onet kayaknya",2024-07-05T13:19:02.000Z,positif
twitter,Setahuku jalur prestasipun harus teradminiatrasi by sistem riwayatnya. Itu diinput oleh guru di smp nya. Setiap prestasi yg diinput akan muncul.poin dlm sistem penerimaan. Mohon maaf bisa jadi ini guru smpx lalai tidak input prestasix dlm sistemx Aneh aja udah di lvel timnas loh.,2024-07-05T04:27:44.000Z,positif
twitter,"Ga usah diurus aja pensiumnya, biar dapat gaji sampe mati.

Sekda Sebut Guru TK yang Diminta Kembalikan Rp 75 Juta Lalai Urus Pensiun",2024-07-05T00:01:29.000Z,positif
twitter,"ktanya dianggap lalai krn gk ngurus pensiunan, pdhal si guru tu slma 2 taun msi ttep ngajar terus ngakunya gada yg ngasi tau klo 58 hrus pensiun. jdi balik lgi salah sekda, kan bs cek sistem kalo misal udh emg waktuny pensiun. skrg diminta balikin duit total 75jt selama ni-",2024-07-04T16:25:36.000Z,positif
twitter,"Ditagih Rp 75 Juta, Guru TK Jambi Bantah Lalai Urus Pensiun #newsupdate #update #news #text",2024-07-04T14:09:33.000Z,netral
twitter,"Bukankah Pemerintah jk ada pegawai yg akn pensiun Otomatis sdh mengetahui trs menerbitkan Skep Pensiun,salahnya Bu Guru tsb sdh mrs pensiun kenapa msh mau terima Gaji penuh,jadinya yah...22nya lalai itu kelebihan Gaji sbs Rp75jeti tsb kikmano baiknya Pemerintah,ini hny pendapat",2024-07-04T09:59:47.000Z,positif
twitter,Ini yang dinamakan pepatah guru kencing berdiri lalu dipukuli yaa seperti ini.... mengabdi tapi negara yang lalai lalu seolah guru ini yang salah duhh,2024-07-04T05:11:03.000Z,positif
twitter,"Guru TK ini urusan kotkab, kan? BKD yg lalai, guru dirugikan, Sekda pasang badan buat BKD. Mantap :)",2024-07-04T04:53:27.000Z,positif
twitter,"Ko dibilang lalai, kan usia pensiun guru itu 60 tahun dan  pengajuan pensiun itu satu tahun sebelum masanya. Jadi benar jika mengajukan pensiun di usia 59 tahun.",2024-07-04T04:22:53.000Z,positif
twitter,"Pemerintah dan Bagian Kepegawaian telah lalai, DPRD juga lalai membiarkan, semoga Ibu Guru mendapat rezeki nonplok 75.juta akibat kelalaian mereka",2024-07-04T03:58:16.000Z,positif
twitter,"'Mengembalikan uang negara selama dua tahun' katanya. Uang negara dari Hong Kong. Itu Bu guru bekerja mengajar selama dua tahun itu. Itu hak dia. Itu pejabat dinas terkait yg harus bertanggung jawab, karena lalai melaksanakan kewajiban mereka ihwal kepastian status Bu guru.",2024-07-04T02:16:37.000Z,positif
twitter,Harusnya negara dituntut karena lalai yg mengakibatkan Bu Guru rugi materil & immateril selama 2 thn,2024-07-03T15:40:45.000Z,positif
twitter,HAHAHAAHHA PLIS KM NNTI DIMARAHIN IBU GURU BACA SETENGAH2!!! Harus belajar jg nanti aku yg dimarahin ibu guru km nyuruh nnton tapi lalai belajr!!!!,2024-07-03T09:16:53.000Z,positif
twitter,ngorbanin waktu berharga yg seharusnya bisa untuk mengerjakan biologi dan gw malah gabisa ikut recording diluar cuma gara2 oknum guru yg lalai,2024-06-19T11:41:29.000Z,positif
twitter,Dannn agar org islam lalai solat subuh nyaaaa kata pak Arifin kalo ngga salah guru fiqih SMP guaaaa,2024-06-18T09:50:51.000Z,positif
twitter,"3. ga pakai mipy sampai ke akar akarnya. sadar diri kalau aku ga les/bimbel, ga punya guru, jadi jangan lalai gunain kesempatan

4. gajelas cok aku suka skip TO dan suka nunda2 TO. gapapa lah karena dulu mindsetnya aku harus ngerti materi baru bisa TO. tapi sekarang—",2024-06-17T10:45:24.000Z,negatif
twitter,MAAF YA LALAI  ada remedial gak pak guru..?,2024-06-10T06:01:46.000Z,positif
twitter,"SPP Dan DSP adalah urusan orang tua, Guru dan sekolah tidak berhak menghakimi anak didik, menskor atau melarang mengikuti kegiatanPendidikan, Itu adalah tanggung jawab ORANG TUA, silahkan hukum ortu tapi jangan anak didik, yang lalai adalah ortu...",2024-06-09T10:19:33.000Z,positif
twitter,"+ lu harus bisa pastiin keamanan makhluk hidup di sekitar lu, pastiin anjing lu ga nyerang, pastiin lu jg treat rekan kerja lu (iya, itu anjing lu ya rekan kerja lu jg) dgn bener.

Kasir nilep uang? Guru bully siswa? Security lalai sampe ada kitten mati dan mukul rekan kerja +",2024-06-08T18:16:29.000Z,positif
twitter,"Terus memperbaiki diri walau selalu terjebak dalam dosa yg sama berkali-kali. Barakat Guru-guru bersambung2 sampai kepada Rasulullah Shalallahu 'Alaihi Wasallam, mudah-mudahan senantiasa Allaah tarik kita semua dari segala hal yang membuat lalai padaNya...

Yaa Arhamarrahimin..",2024-06-08T13:30:00.000Z,negatif
twitter,"dunia pendidikan semenjak dipimpin blio ni mawut semawut mawutnya. guru disibukkan sm administrasi2 gajelas yg dimana jadi lalai sama tujuan/fokus utama yaitu muridnya. dengan berkembangnya teknologi ko ga malah makin pinter2 tp makin less manner, less knowledge, less everything",2024-06-05T22:51:58.000Z,positif
twitter,"Dhawuh guru saya, sholawat jibril ""shollallah 'ala muhammad"" istiqomah minimal sehari 1000. Karena wirid sholawat dibaca dalam keadaan lalai pun Allah sudah ridho apalagi dibaca dalam keadaan fokus dan menghadirkan rasulullah ketika membacanya insyaallah dimudahkan segala urusan",2024-06-04T03:28:22.000Z,negatif
twitter,"Guru lalai dan acuh, penjarain.",2024-06-02T05:56:57.000Z,positif
twitter,"BURUH KASAR MUDA : PERDANA MENTERI LA LALAI ASYIK HINA BURUH KASAR SAHAJE 
https://youtube.com/watch?v=gSJlLtkS3S4… ""INI GURU""",2024-05-30T11:38:20.000Z,positif
twitter,"Aku pernah jadi guru TK. Ya Tuhan anak² itu aktifnya... Kita lalai dikit ada aja kejadian. Jatuh, kepukul, kejedot, lari ke jalan, dll. Orang sekitar pasti hati², tapi anak² ngga akan hati². Jadi pelajaran khususnya untuk orang tuanya. Jangan sampai merugi diri apalagi org lain.",2024-05-29T05:58:20.000Z,positif
twitter,"Entah aku yg sebagai siswa lalai, atau guru nya yang salah? Setiap ulangan, dibuatkan kisi kisi, dipelajari oleh siswa, tapi pas ulangan soalnya beda 100% sama yang dikisi kisi. Kaya kita nya yg salah gak nyimak materi atau gimana?",2024-05-28T11:06:44.000Z,positif
twitter,"Terkini, Polres Jombang menjerat sopir bus, Yanto (36) sebagai tersangka. Dia diduga lalai sehingga menyebabkan bus terlibat kecelakaan. Dua orang, yakni guru dan kondektur, meninggal akibat kecelakaan tersebut.",2024-05-27T03:23:08.000Z,netral
twitter,Sopir dinilai lalai sehingga menyebabkan bus terlibat kecelakaan. Dua orang yakni guru dan kondektur meninggal dunia dalam tabrakan tersebut. http://dlvr.it/T7R0kg,2024-05-26T22:01:35.000Z,netral
twitter,"Mesti pecat guru olah raga dan wali kelasnya... Gaji mau kerja ga mau lgpl anak 11 tahun disuruh bakar sampah kalopun ga jahil bisa aja lalai dan 1 sekolah terbakar lalu bagaimana? 
@nadiemmakarim",2024-05-26T07:15:38.000Z,positif
twitter,Guru lagi yg disalahkan karena lalai,2024-05-26T06:03:07.000Z,positif
twitter,"3. ceroboh/lalai guru trhdp siswa yg mmbakar smpah, itu kn msi SD yg harusnya dalam pantauan guru aplgi mbakar smphny pke bahan bakar, ntah itu pertalit/mnyak tnah.",2024-05-25T21:34:01.000Z,positif
twitter,"Ini saat jam sekolah kah?
Jk iya MK sekolah bisa dianggap lalai memberi lingkungan yg nyaman utk anak didik
Oknum guru jg bisa dikenai pidana Krn perbuatannya dpt dianggap membahayakan anak di bawah umur",2024-05-25T14:46:45.000Z,positif
twitter,"Kadang emang ada oknum oknum guru yang crnderung abai dan lalai tentang pembulian, apalagi yang melapor terkait pembulian dirasa kurang disukai guru. Dulu juga pernah sama temen2 lapor karena ada temen cwo yg iseng tapi dilihat juga engga waktu lapor pdhl itu dulu guru agama ",2024-05-25T12:59:50.000Z,positif
twitter,"Klo aku jadi ortu korban,Aku akan lapor polisi gak peduli pelakunya masih anak²,Yang pasti usia 11 pastinya usia kelas Tinggi,udah tau mana benar mana salah.Termasuk sekolahnya juga harus diselidiki,guru harus ada yang jadi tersangka karena lalai.Pertalite?what?",2024-05-25T12:29:23.000Z,positif
twitter,"Parah mmg lalai
Tapi ya gmn
Pendidik di bayar rendah

Pada sok perhatian klo ada kejadian gini...
Tapi perhatiin kesejahteraan guru mingkem

Bajingan semua",2024-05-25T09:58:39.000Z,positif
twitter,Semua guru yg ada di sekolah itu harus dituntut karena lalai dan abai dalam menjalankan tugas,2024-05-25T08:18:12.000Z,positif
twitter,"tetep semuanya dibebankan ke guru atas dalih, ""karena lalai dalam mengawasi siswanya."" padahal gua ngajar slb. anak2 autis. yg punya potensi tantrum selalu. yg melempar dan merusak barang itu bakal pernah terjadi. TAPI GABOLEH TERJADI. gua harus secepat kilat dengan—",2024-05-24T21:26:30.000Z,positif
twitter,Pls spill tu anak-anak sd  yang ikut bakarin dan tu guru SD yang lalai biar kita bully se nasional 24/7 ,2024-05-24T05:53:01.000Z,positif
twitter,"Waduh ini kok bisa gurunya lalai. Aku juga guru, bahkan lagi ngajar aja kadang susah ke toilet, takut meleng dikit anak kemana"". Apalagi anak yg lagi megang barang rawan kebakaran begini. Bener"" gak boleh meleng",2024-05-24T03:42:53.000Z,positif
twitter,"Ya emang gak ada guru yg mengajarkan kekerasan dsb,

Tapi lalai sebagai guru ,

Serta orang tua pelaku juga lalai",2024-05-24T03:29:32.000Z,positif
